,name,lat,long,address,city,website_1,id_tripadvisor,web,phone,review_write,ranking_str,rate,operation,rating_details,image
243,JAMES J. HILL HOUSE,44.94519,-93.10963,240 SUMMIT AVENUE,ST PAUL,NA,134840,http://www.mnhs.org/hillhouse,+1 651-297-2555,https://www.tripadvisor.com/UserReview-g43501-d134840-James_J_Hill_House-Saint_Paul_Minnesota.html?m=66827,#8 of 232 things to do in Saint Paul,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: 13:00 - 16:00","1: 2,2: 6,3: 25,4: 139,5: 342",https://media-cdn.tripadvisor.com/media/photo-f/15/0c/36/9d/james-j-hill-house.jpg
244,KANABEC HISTORY CENTER,45.87506,-93.30449,WEST FOREST AVENUE,MORA,HTTP://WWW.KANABECHISTORY.ORG/,27069241,http://www.kanabechistory.org,+1 320-679-1665,https://www.tripadvisor.com/UserReview-g43337-d27069241-Kanabec_History_Center-Mora_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
245,JULIAN H SLEEPER HOUSE,44.93826,-93.12867,66 SAINT ALBANS ST S,SAINT PAUL,HTTP://WWW.JULIANHSLEEPERHOUSE.COM/,314463,http://julianhsleeperhouse.com/,+1 651-225-1505,https://www.tripadvisor.com/UserReview-g43501-d314463-Julian_H_Sleeper_House_Museum-Saint_Paul_Minnesota.html?m=66827,#62 of 232 things to do in Saint Paul,4.5,FALSE,"1: 0,2: 0,3: 0,4: 3,5: 8",https://media-cdn.tripadvisor.com/media/photo-f/0a/f9/12/4e/20160421-115347-largejpg.jpg
246,HERMANTOWN CITY HALL,46.81836,-92.23396,5255 MAPLE GROVE RD,HERMANTOWN,HTTP://HERMANTOWNHISTORY.COM,4518499,http://www.donorthpizzeria.com,+1 218-729-1800,https://www.tripadvisor.com/UserReview-g43157-d4518499-Do_North_Pizzeria_Hermantown-Hermantown_Minnesota.html?m=66827,#2 of 29 Places to Eat in Hermantown,4,"Monday: 11:00 - 20:00,Tuesday: Closed,Wednesday: 11:00 - 20:00,Thursday: 11:00 - 20:00,Friday: 11:00 - 21:00,Saturday: 11:00 - 21:00,Sunday: 12:00 - 20:00","1: 1,2: 2,3: 8,4: 9,5: 11",https://media-cdn.tripadvisor.com/media/photo-f/08/01/13/89/our-special-pizza.jpg
247,FORT RIDGELY HISTORY SITE-MINNESOTA,44.44739,-94.7261,72404 COUNTY ROAD 30,FAIRFAX,NA,3400146,http://www.mnhs.org/fortridgely,+1 507-508-2848,https://www.tripadvisor.com/UserReview-g43058-d3400146-Fort_Ridgely-Fairfax_Minnesota.html?m=66827,#1 of 4 things to do in Fairfax,4.5,FALSE,"1: 0,2: 2,3: 1,4: 11,5: 17",https://media-cdn.tripadvisor.com/media/photo-f/0a/c3/c8/df/ft-ridgely.jpg
248,GILFILLAN ESTATE,44.54145,-95.22416,28269 STATE HIGHWAY 67,REDWOOD FALLS,HTTP://REDWOODCOUNTYHISTORICALSOCIETY.COM/GILFILLAN-ESTATE/,4742562,http://sovereignestatewine.com,+1 952-446-9957,https://www.tripadvisor.com/UserReview-g43603-d4742562-The_Winery_at_Sovereign_Estate-Waconia_Minnesota.html?m=66827,#2 of 20 things to do in Waconia,4.5,"Monday: Closed,Tuesday: 12:00 - 20:00,Wednesday: 12:00 - 20:00,Thursday: 12:00 - 20:00,Friday: 12:00 - 20:00,Saturday: 12:00 - 20:00,Sunday: 12:00 - 20:00","1: 2,2: 2,3: 9,4: 18,5: 42",https://media-cdn.tripadvisor.com/media/photo-f/14/8c/01/d0/photo0jpg.jpg
249,FOLSOM HOUSE HISTORIC SITE,45.40075,-92.65428,272 WEST GOVERNMENT STREET,TAYLORS FALLS,NA,8856094,http://sites.mnhs.org/historic-sites/folsom-house,+1 651-465-3125,https://www.tripadvisor.com/UserReview-g43567-d8856094-Folsom_House-Taylors_Falls_Minnesota.html?m=66827,#8 of 12 things to do in Taylors Falls,5,"Monday: Closed,Tuesday: Closed,Wednesday: Closed,Thursday: Closed,Friday: 13:00 - 17:00,Saturday: 13:00 - 17:00,Sunday: 13:00 - 17:00","1: 0,2: 0,3: 0,4: 1,5: 7",https://media-cdn.tripadvisor.com/media/photo-f/0d/71/a6/f2/folsom-house.jpg
250,E ST JULIEN COX HOUSE,44.3326,-93.96118,500 N WASHINGTON AVE,SAINT PETER,HTTP://COX@NCHSMN.ORG,12504077,http://www.nchsmn.org/sites/e-st-julien-cox-house/,+1 507-934-2160,https://www.tripadvisor.com/UserReview-g43503-d12504077-E_St_Julien_Cox_House-Saint_Peter_Minnesota.html?m=66827,#4 of 14 things to do in Saint Peter,5,FALSE,"1: 0,2: 0,3: 0,4: 0,5: 4",https://media-cdn.tripadvisor.com/media/photo-f/15/0b/c1/a8/summer-s-day-photo-taken.jpg
251,COMSTOCK HOUSE,46.73116,-96.77452,506 8TH ST S,MOORHEAD,NA,42970,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
252,CHARLES A. LINDBERGH HOUSE,45.96243,-94.38541,1200 LINDBERGH DRIVE SOUTH,LITTLE FALLS,NA,3668293,http://www.mnhs.org/lindbergh,+1 320-616-5421,https://www.tripadvisor.com/UserReview-g43263-d3668293-Charles_Lindbergh_House_and_Museum-Little_Falls_Minnesota.html?m=66827,#1 of 20 things to do in Little Falls,4.5,FALSE,"1: 1,2: 0,3: 2,4: 28,5: 63",https://media-cdn.tripadvisor.com/media/photo-f/03/b1/f8/8a/charles-a-lindbergh-historic.jpg
253,ARCHES MUSEUM,44.00101,-91.81637,23108 HIGHWAY 14,LEWISTON,NA,124536,http://www.winonahistory.org,454-2723,https://www.tripadvisor.com/UserReview-g43648-d124536-Winona_County_Historical_Society-Winona_Minnesota.html?m=66827,#8 of 37 things to do in Winona,4.5,"Monday: 09:00 - 17:00,Tuesday: 09:00 - 17:00,Wednesday: 09:00 - 17:00,Thursday: 09:00 - 17:00,Friday: 09:00 - 17:00,Saturday: 12:00 - 16:00,Sunday: 12:00 - 16:00","1: 0,2: 1,3: 0,4: 19,5: 39",https://media-cdn.tripadvisor.com/media/photo-f/0c/01/17/11/winona-county-historical.jpg
254,AMES FLORIDA STORK HOUSE,45.08712,-93.73101,8131 BRIDGE ST,ROCKFORD,NA,10643295,https://www.facebook.com/BridgeHouse.CoffeeCafe/,+1 763-777-9575,https://www.tripadvisor.com/UserReview-g43005-d10643295-Bridge_House_Coffee_Cafe-Delano_Minnesota.html?m=66827,#7 of 21 Places to Eat in Delano,4.5,"Monday: 07:00 - 14:00,Tuesday: 07:00 - 14:00,Wednesday: 07:00 - 14:00,Thursday: 07:00 - 14:00,Friday: 07:00 - 14:00,Saturday: 07:00 - 14:00,Sunday: Closed","1: 0,2: 0,3: 0,4: 4,5: 7",https://media-cdn.tripadvisor.com/media/photo-f/0d/ba/ad/b6/front-door-view.jpg
255,ALEXANDER RAMSEY HOUSE,44.94174,-93.10363,265 S EXCHANGE ST,ST PAUL,NA,271785,http://www.mnhs.org/ramseyhouse,+1 651-296-8760,https://www.tripadvisor.com/UserReview-g43501-d271785-Alexander_Ramsey_House-Saint_Paul_Minnesota.html?m=66827,#55 of 232 things to do in Saint Paul,4,FALSE,"1: 0,2: 2,3: 2,4: 12,5: 8",https://media-cdn.tripadvisor.com/media/photo-f/0a/c1/02/79/alexander-ramsey-house.jpg
256,ARD GODFREY HOUSE,44.98809,-93.25652,50 UNIVERSITY AVE NE,MINNEAPOLIS,NA,271765,https://www.minneapolisparks.org/parks__destinations/historical_sites/ard_godfrey_house/,+1 612-781-8791,https://www.tripadvisor.com/UserReview-g43323-d271765-Ard_Godfrey_House-Minneapolis_Minnesota.html?m=66827,#165 of 463 things to do in Minneapolis,4,"Monday: Closed,Tuesday: Closed,Wednesday: Closed,Thursday: Closed,Friday: Closed,Saturday: 13:00 - 16:00,Sunday: 13:00 - 16:00","1: 0,2: 0,3: 2,4: 1,5: 1",https://media-cdn.tripadvisor.com/media/photo-f/06/33/78/85/ard-godfrey-house.jpg
257,BROWN COUNTY MUSEUM,44.31266,-94.46027,2 NORTH BROADWAY,NEW ULM,HTTP://WWW.BROWNCOUNTYHISTORYMN.ORG/,143327,http://www.browncountyhistorymn.org/,+1 507-233-2616,https://www.tripadvisor.com/UserReview-g43366-d143327-Brown_County_Historical_Society-New_Ulm_Minnesota.html?m=66827,#4 of 33 things to do in New Ulm,4.5,"Monday: Closed,Tuesday: 10:00 - 16:00,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 15:00,Sunday: Closed","1: 0,2: 0,3: 2,4: 7,5: 27",https://media-cdn.tripadvisor.com/media/photo-f/0b/c6/39/62/photo0jpg.jpg
258,MILITARY FAMILY TRIBUTE,44.98626,-93.39925,620 MENDELSSOHN AVE N,GOLDEN VALLEY,HTTP://WWW.MILITARYFAMILYTRIBUTE.ORG/,24647383,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43498-d24647383-Corporate_rental_single_family_home_furnished-Saint_Louis_Park_Minnesota.html?m=66827,FALSE,FALSE,FALSE,"1: 0,2: 0,3: 0,4: 1,5: 3",
259,RED BULL HISTORIC MILITARY VEHICLE ASSOCIATION,44.82672,-93.31819,PO BOX 636,EXCELSIOR,HTTP://WWW.REDBULLHMVA.COM/,948832,https://www.redlobster.com/locations/list/mn/bloomington/1951-american-blvd-west,+1 952-888-8102,https://www.tripadvisor.com/UserReview-g42881-d948832-Red_Lobster-Bloomington_Minnesota.html?m=66827,#36 of 234 Places to Eat in Bloomington,4,"Monday: 11:00 - 21:00,Tuesday: 11:00 - 21:00,Wednesday: 11:00 - 21:00,Thursday: 11:00 - 21:00,Friday: 11:00 - 22:00,Saturday: 11:00 - 22:00,Sunday: 11:00 - 21:00","1: 6,2: 6,3: 15,4: 40,5: 44",https://media-cdn.tripadvisor.com/media/photo-f/05/9f/fa/64/rock-lobster.jpg
260,KMM HISTORICAL COMMITTE,46.34325,-93.99235,19363 GRAVE LAKE ROAD,BRAINERD,HTTP://WWW.OURMINNESOTA.ORG/,1584466,http://dassel.com/DAHS/dahs.htm,+1 320-275-3077,https://www.tripadvisor.com/UserReview-g42998-d1584466-Dassel_Area_Historical_Society_Ergot_Museum-Dassel_Minnesota.html?m=66827,#1 of 6 things to do in Dassel,4.5,FALSE,"1: 0,2: 0,3: 0,4: 6,5: 7",https://media-cdn.tripadvisor.com/media/photo-f/15/90/73/a1/dassel-history-museum.jpg
261,BRANDON HISTORY AND INFORMATION CENTER,45.98992,-95.57942,PO BOX 514,BRANDON,NA,42892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-i/18/3c/3e/1c/a-barn-built-in-1890.jpg
262,MARITIME HERITAGE MINNESOTA,44.90559,-93.1792,1214 SAINT PAUL AVENUE,SAINT PAUL,HTTP://WWW.MARITIMEHERITAGEMN.ORG/,4567669,http://www.mnhs.org/fortsnelling,+1 612-726-1171,https://www.tripadvisor.com/UserReview-g43501-d4567669-Historic_Fort_Snelling-Saint_Paul_Minnesota.html?m=66827,#9 of 232 things to do in Saint Paul,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: 10:00 - 16:00","1: 0,2: 1,3: 13,4: 71,5: 151",https://media-cdn.tripadvisor.com/media/photo-f/0a/c4/09/b1/historic-fort-snelling.jpg
263,ST MARYS PRESERVATION ASSOCIATION,44.7091,-95.07079,76514 300TH ST,OLIVIA,NA,247863,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43493-d247863-Super_8_by_Wyndham_St_Cloud-Saint_Cloud_Minnesota.html?m=66827,#17 of 19 hotels in Saint Cloud,2.5,FALSE,"1: 118,2: 83,3: 95,4: 49,5: 34",https://media-cdn.tripadvisor.com/media/photo-f/21/9f/68/1a/exterior.jpg
264,LINDBERGH HERITAGE,45.95908,-94.38805,1620 LINDBERGH DRIVE SOUTH,LITTLE FALLS,NA,6780826,http://www.dnr.state.mn.us/state_parks/charles_a_lindbergh/index.html,+1 320-616-2525,https://www.tripadvisor.com/UserReview-g43263-d6780826-Charles_A_Lindbergh_State_Park-Little_Falls_Minnesota.html?m=66827,#4 of 20 things to do in Little Falls,4,FALSE,"1: 1,2: 1,3: 6,4: 15,5: 13",https://media-cdn.tripadvisor.com/media/photo-f/0f/a9/5c/e6/foot-bridge-over-creek.jpg
265,KASSON ALLIANCE FOR RESTORATION,44.02957,-92.74961,105 W MAIN ST,KASSON,NA,43207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/01/65/f2/8f/kasson.jpg
266,HONORING ALL VETERANS MEMORIAL,44.87464,-93.28008,7000 NICOLLET AVE,RICHFIELD,NA,8285494,http://www.cem.va.gov/CEMs/nchp/ftsnelling.asp,+1 612-726-1127,https://www.tripadvisor.com/UserReview-g43323-d8285494-Fort_Snelling_National_Cemetery-Minneapolis_Minnesota.html?m=66827,#40 of 463 things to do in Minneapolis,4.5,FALSE,"1: 1,2: 0,3: 0,4: 13,5: 44",https://media-cdn.tripadvisor.com/media/photo-f/12/68/f9/b1/i-guess-we-will-visit.jpg
267,MINNESOTA LANDMARKS,44.94522,-93.09663,75 5TH ST W STE 404,SAINT PAUL,NA,285876,http://www.landmarkcenter.org/,+1 651-292-3233,https://www.tripadvisor.com/UserReview-g43501-d285876-Landmark_Center-Saint_Paul_Minnesota.html?m=66827,#15 of 232 things to do in Saint Paul,4.5,"Monday: 08:00 - 17:00,Tuesday: 08:00 - 17:00,Wednesday: 08:00 - 17:00,Thursday: 08:00 - 20:00,Friday: 08:00 - 17:00,Saturday: 10:00 - 17:00,Sunday: 12:00 - 17:00","1: 1,2: 1,3: 17,4: 61,5: 85",https://media-cdn.tripadvisor.com/media/photo-f/08/01/ed/3b/exterior-view.jpg
268,NOWTHEN HISTORICAL POWER ASSOCIATION,45.33068,-93.45557,PO BOX 43,ROGERS,HTTP://WWW.NOWTHENTHRESHING.COM/,21273862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
269,LINDEN HILL,45.96923,-94.36633,608 HIGHLAND AVE,LITTLE FALLS,HTTP://WWW.LINDEN-HILL.ORG,7763779,http://www.linden-hill.org,+1 320-616-5580,https://www.tripadvisor.com/UserReview-g43263-d7763779-Linden_Hill-Little_Falls_Minnesota.html?m=66827,#6 of 20 things to do in Little Falls,4.5,FALSE,"1: 0,2: 0,3: 2,4: 4,5: 12",https://media-cdn.tripadvisor.com/media/photo-f/07/74/21/37/the-weyerhaeuser-mansion.jpg
270,LITCHFIELD OPERA HOUSE,45.12653,-94.52655,PO BOX 228,LITCHFIELD,HTTP://WWW.LITCHFIELDOPERAHOUSE.COM,43261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/06/af/e9/b7/greenleaf-lake-state.jpg
271,MINNESOTAS HISTORIC NORTHWEST,47.52597,-95.39542,412 GEARY AVE NE,BAGLEY,NA,42842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/01/41/f2/d3/bagley.jpg
272,GIANTS OF THE EARTH HERITAGE CENTER,43.56386,-91.64578,163 W MAIN ST,SPRING GROVE,HTTP://SPRINGGROVEMNHERITAGECENTER.ORG,21245048,http://springgrovemnheritagecenter.org/,+1 507-498-5070,https://www.tripadvisor.com/UserReview-g43537-d21245048-Giants_Of_The_Earth_Heritage_Center-Spring_Grove_Minnesota.html?m=66827,#5 of 9 things to do in Spring Grove,4.5,FALSE,"1: 0,2: 0,3: 0,4: 1,5: 1",https://media-cdn.tripadvisor.com/media/photo-f/2a/b1/76/89/caption.jpg
273,HERITAGE GROUP NORTH,46.72313,-94.40495,PO BOX 266,PINE RIVER,HTTP://WWW.HERITAGEGROUPNORTH.ORG/1.HTML,43428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/16/ff/f5/47/decorations-in-pine-river.jpg
274,MINNESOTA HISTORY LEARNING CENTER,44.56761,-94.99279,209 NORTH 4TH STREET,MORTON,NA,43341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0f/97/43/be/prairie-flowers-at-birch.jpg
275,NORTHFIELD DEPOT,44.44162,-93.15533,414 RILEY DR,NORTHFIELD,HTTP://WWW.NORTHFIELDDEPOT.ORG/,43379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0e/d7/b8/94/summer-sunset-over-the.jpg
276,OAKDALE VETERANS MEMORIAL,44.97717,-92.97064,1453 HELMO AVE N,OAKDALE,NA,43387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/23/1d/5a/4b/st-paul-mn-area-visit.jpg
277,WILLKOMMEN HERITAGE & PRESERVATION SOCIETY OF NORWOOD YOUNG,44.758,-93.91185,PO BOX 113,NORWOOD YOUNG AMERICA,NA,24908172,http://wchsmn.org,+1 651-439-2298,https://www.tripadvisor.com/UserReview-g43552-d24908172-Washington_County_Heritage_Center-Stillwater_Minnesota.html?m=66827,FALSE,FALSE,"Monday: Closed,Tuesday: 10:00 - 16:00,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: 10:00 - 16:00",FALSE,
278,CHISHOLM VETERANS MEMORIAL ASSOCIATION,47.48924,-92.88411,319 LAKE STREET WEST,CHISHOLM,NA,42944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/06/13/12/d0/the-original-iron-man.jpg
279,MCGRATH HISTORICAL COMMITTEE,46.27095,-93.2666,PO BOX 216,MCGRATH,NA,1584466,http://dassel.com/DAHS/dahs.htm,+1 320-275-3077,https://www.tripadvisor.com/UserReview-g42998-d1584466-Dassel_Area_Historical_Society_Ergot_Museum-Dassel_Minnesota.html?m=66827,#1 of 6 things to do in Dassel,4.5,FALSE,"1: 0,2: 0,3: 0,4: 6,5: 7",https://media-cdn.tripadvisor.com/media/photo-f/15/90/73/a1/dassel-history-museum.jpg
280,VETERANS OF FOREIGN WARS POST 4393 COLOR GUARD ASSOCIATION,44.4541,-93.16024,516 DIVISION,NORTHFIELD,HTTP://WWW.VFW.ORG,43379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0e/d7/b8/94/summer-sunset-over-the.jpg
281,CHISAGO CITY BOOSTERS AND HERITAGE ASSOCIATION,45.36684,-92.8997,PO BOX 413,CHISAGO CITY,HTTP://WWW.CHISAGOCITYHERITAGE.ORG/,42943,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
282,CONCEIVE BELIEVE ACHIEVE,44.96524,-92.98001,PO BOX 28907,ST PAUL,NA,24713991,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43466-d24713991-The_BEST_Stay_in_Town_See_Pictures_to_Believe-Rochester_Minnesota.html?m=66827,FALSE,FALSE,FALSE,"1: 0,2: 0,3: 0,4: 0,5: 1",
283,JEWISH HISTORICAL SOCIETY OF UPPER MIDWEST,44.96549,-93.3325,4330 CEDAR LAKE RD S,ST LOUIS PARK,HTTP://WWW.JHSUM.ORG,147154,http://www.minneapolisparks.org/parks__destinations/parks__lakes/minneapolis_chain_of_lakes_regional_park,+1 612-230-6400,https://www.tripadvisor.com/UserReview-g43323-d147154-Chain_of_Lakes-Minneapolis_Minnesota.html?m=66827,#2 of 463 things to do in Minneapolis,5,FALSE,"1: 1,2: 1,3: 7,4: 49,5: 355",https://media-cdn.tripadvisor.com/media/photo-f/13/3a/40/d0/lake.jpg
284,GOPHER-HAWKEYE POWER ASSOCIATION,43.53776,-93.71122,PO BOX 253,KIESTER,NA,21475032,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43466-d21475032-Spacious_Single_Level_House_with_Power_Recliners-Rochester_Minnesota.html?m=66827,FALSE,5,FALSE,"1: 1,2: 0,3: 0,4: 0,5: 10",
285,MINNESOTA VETERINARY HISTORICAL MUSEUM,44.98259,-93.18217,1365 GORTNER AVE,ST PAUL,HTTP://HIST.CVM.UMN.EDU,15009064,http://www.bellmuseum.umn.edu/,+1 612-626-9660,https://www.tripadvisor.com/UserReview-g43501-d15009064-Bell_Museum-Saint_Paul_Minnesota.html?m=66827,#34 of 232 things to do in Saint Paul,4,"Monday: Closed,Tuesday: Closed,Wednesday: 10:00 - 16:00,Thursday: 10:00 - 16:00,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: 10:00 - 16:00","1: 1,2: 4,3: 5,4: 17,5: 19",https://media-cdn.tripadvisor.com/media/photo-f/15/b3/bd/10/the-experience-continues.jpg
286,OR NESHAMA,44.91293,-93.30779,4956 OLIVER AVENUE SOUTH,MINNEAPOLIS,NA,25515931,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43460-d25515931-Fried_or_Die_Chicken-Richfield_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
287,VIETNAM VETERANS MEMORIAL AND HISTORY CENTER,44.5725,-96.01154,1460 360TH STREET,MINNEOTA,NA,14799721,http://www.theminneotamascot.com/,+1 507-872-6374,https://www.tripadvisor.com/UserReview-g43324-d14799721-City_Hall_Bar_and_Grill-Minneota_Minnesota.html?m=66827,#1 of 3 Places to Eat in Minneota,4.5,"Monday: 16:00 - 23:00,Tuesday: 11:00 - 23:00,Wednesday: 11:00 - 23:00,Thursday: 11:00 - 23:00,Friday: 11:00 - 23:00,Saturday: 11:00 - 01:00,Sunday: Closed","1: 0,2: 0,3: 0,4: 2,5: 3",https://media-cdn.tripadvisor.com/media/photo-f/1a/2c/5b/73/the-restaurant-portion.jpg
288,GRANT COUNTY HISTORICAL MUSEUM,45.99356,-95.97402,PO BOX 1002,ELBOW LAKE,NA,17838997,http://swift-museum.org/,+1 320-843-4467,https://www.tripadvisor.com/UserReview-g42866-d17838997-Swift_County_History_Museum-Benson_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-i/1c/11/54/2c/benson-museum.jpg
289,HIBBING HISTORICAL SOCIETY & MUSEUM,47.42384,-92.93771,400 E 23RD ST,HIBBING,HTTP://HIBBINGHISTORY.COM,7094660,http://www.hibbinghistory.com,+1 218-263-8522,https://www.tripadvisor.com/UserReview-g43160-d7094660-Hibbing_Historical_Society_Museum-Hibbing_Minnesota.html?m=66827,#4 of 18 things to do in Hibbing,4.5,"Monday: Closed,Tuesday: 10:00 - 14:00,Wednesday: 10:00 - 14:00,Thursday: 10:00 - 14:00,Friday: 10:00 - 14:00,Saturday: Closed,Sunday: Closed","1: 0,2: 0,3: 1,4: 2,5: 12",https://media-cdn.tripadvisor.com/media/photo-f/10/3c/80/07/historical-displays-by.jpg
290,HERITAGE HOUSE,43.9391,-94.92858,PO BOX 152,MOUNTAIN LAKE,NA,90250,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g29584-d90250-Ramada_by_Wyndham_Albert_Lea-Albert_Lea_Minnesota.html?m=66827,#6 of 12 hotels in Albert Lea,3,FALSE,"1: 51,2: 17,3: 29,4: 45,5: 42",https://media-cdn.tripadvisor.com/media/photo-f/23/6f/f3/6e/exterior.jpg
291,WOODS COUNTY HISTORICAL SOCIETY COUNTY COURTHOUSE,48.70968,-94.585,206 8TH AVE SE SUITE 150,BAUDETTE,NA,26621498,http://lowdistillingco.com,+1 833-321-2337,https://www.tripadvisor.com/UserReview-g42849-d26621498-Lake_of_the_Woods_Distilling_Company-Baudette_Minnesota.html?m=66827,FALSE,FALSE,"Monday: 16:00 - 20:00,Tuesday: 16:00 - 20:00,Wednesday: 16:00 - 20:00,Thursday: 16:00 - 20:00,Friday: 11:00 - 21:00,Saturday: 11:00 - 21:00,Sunday: 12:00 - 17:00",FALSE,
292,MILITARY HISTORICAL SOCIETY OF MINNESOTA,46.07508,-94.3468,15000 HIGHWAY 115,LITTLE FALLS,NA,4878168,http://www.mnmilitarymuseum.org,+1 320-616-6050,https://www.tripadvisor.com/UserReview-g43263-d4878168-Minnesota_Military_Museum-Little_Falls_Minnesota.html?m=66827,#2 of 20 things to do in Little Falls,4.5,"Monday: 10:00 - 17:00,Tuesday: 10:00 - 17:00,Wednesday: 10:00 - 17:00,Thursday: 10:00 - 17:00,Friday: 10:00 - 17:00,Saturday: 10:00 - 17:00,Sunday: 10:00 - 17:00","1: 0,2: 0,3: 1,4: 9,5: 25",https://media-cdn.tripadvisor.com/media/photo-f/10/b4/52/6d/jumbo-sherman-from-wwii.jpg
293,SIBLEY COUNTY HISTORICAL MUSEUM,44.52785,-93.90927,700 MAIN BOX 407,HENDERSON,HTTP://WWW.SIBLEYCOUNTYHISTORICALMUSEUM.COM/,12460372,http://www.sibleycountyhistoricalmuseum.com/,+1 507-248-3434,https://www.tripadvisor.com/UserReview-g43152-d12460372-Sibley_County_Historical_Museum-Henderson_Minnesota.html?m=66827,#2 of 5 things to do in Henderson,5,FALSE,"1: 0,2: 0,3: 0,4: 0,5: 3",
294,MIDWEST ART CONSERVATION CENTER,44.95822,-93.27403,2400 3RD AVE S,MINNEAPOLIS,HTTP://WWW.PRESERVEART.ORG,27064534,http://www.preserveart.org,+1 612-870-3120,https://www.tripadvisor.com/UserReview-g43323-d27064534-Midwest_Art_Conservation_Center-Minneapolis_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
295,TWIN CITY MODEL RAILROAD CLUB,44.97107,-93.15256,1021 BANDANA BLVD EAST,SAINT PAUL,HTTP://WWW.TCMRM.ORG,2446321,http://www.tcmrm.org/,+1 651-647-9628,https://www.tripadvisor.com/UserReview-g43501-d2446321-Twin_City_Model_Railroad_Museum-Saint_Paul_Minnesota.html?m=66827,#16 of 232 things to do in Saint Paul,4.5,"Monday: 10:00 - 15:00,Tuesday: Closed,Wednesday: Closed,Thursday: Closed,Friday: 10:00 - 15:00,Saturday: 10:00 - 15:00,Sunday: 12:00 - 17:00","1: 1,2: 1,3: 1,4: 20,5: 61",https://media-cdn.tripadvisor.com/media/photo-f/07/8a/37/eb/main-building.jpg
296,MAYOWOOD RESIDENCE,43.99391,-92.51973,PO BOX 404,ROCHESTER,HTTP://WWW.FRIENDSOFMAYOWOOD.ORG/,280032,http://www.olmstedhistory.com/mayowood/,+1 507-282-9447,https://www.tripadvisor.com/UserReview-g43466-d280032-Mayowood_Historic_Home-Rochester_Minnesota.html?m=66827,#5 of 97 things to do in Rochester,4.5,"Monday: Closed,Tuesday: Closed,Wednesday: 10:00 - 15:00,Thursday: Closed,Friday: Closed,Saturday: 10:00 - 15:00,Sunday: 12:00 - 15:00","1: 4,2: 3,3: 12,4: 40,5: 120",https://media-cdn.tripadvisor.com/media/photo-f/18/51/b2/f5/mayowood-mansion.jpg
297,DEPOT COMMONS ASSOCIATION OF GRAND RAPIDS,47.235,-93.5298,1 NW 3RD ST,GRAND RAPIDS,NA,43118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/13/cf/08/6e/view-from-top-of-the.jpg
